,year,scripture_references
1911,1987,Jacob 4:8; John 21:6–8; Alma 34:38; Moses 7:31; Ether 2:14; John 10:14; Moses 1:33; D&C 88:90; D&C 45:26; Alma 7:11–12; H 1:17; D&C 136:22; Moses 1:35; D&C 93:10; Mosiah 2:21; Moses 4:1; Jacob 4:13; Moses 7:39; John 4:29; Luke 22:45; Ether 3:13–16; D&C 42:48; Alma 30:44; Acts 9:4; Luke 18:9; Moses 7:44; Moses 7:33; Moses 6:31; D&C 88:47; John 20:16; Moses 4:2; John 1:3; Moses 7:30
1912,1987,Moses 4:3–4; Moses 5:13; Moses 4:1; James 4:7; Moses 6:49; D&C 29:36; Alma 5:40; Moses 4:2; Moses 4:4; Jacob 7:4; D&C 76:26; D&C 65:2; D&C 76:25; Job 2:2; D&C 88:67; Job 2:1
1913,1987,D&C 124:45; D&C 112:31; D&C 121:37; D&C 128:21; D&C 35:25; D&C 110:13; D&C 7:7; Alma 13:1–5; D&C 78:16; D&C 128:10; D&C 110:12; D&C 110:11; D&C 128:18; D&C 27:8; D&C 27:11; John 15:16; D&C 27:9; D&C 27:5; D&C 84:44; H 1:69; D&C 112:30; D&C 27:6
1914,1987,Alma 41:10
1915,1987,D&C 84:88; D&C 42:6; D&C 18:15; Alma 29:9; D&C 20:73
1916,1987,D&C 136:21
1917,1987,D&C 83:2; D&C 75:28; D&C 42:22
1918,1987,James 5:14–15; Luke 17:5
1919,1987,Mosiah 3:18–19; Mosiah 3:19; D&C 19:18; D&C 122:5
1920,1987,Luke 2:52
1921,1987,D&C 88:11; D&C 18:23; Mosiah 3:17; Moses 6:54; Moses 6:52; D&C 12:9; D&C 45:7; D&C 11:12; D&C 88:7; D&C 14:7; D&C 88:6; F 1:1; John 10:9–10; D&C 20:26; D&C 93:9; D&C 20:17; John 14:6; D&C 93:2; Luke 1:79; Mosiah 3:18; Moses 1:31–33; D&C 19:16; Mosiah 5:8; Ether 4:11–12; F 1:2; D&C 88:12; D&C 29:41; Omni 1:26; Moses 2:1–2; D&C 84:46; D&C 39:2
1922,1987,John 13:34; John 14:21; John 19:26–27; Jacob 2:35; John 3:16; Luke 7:11–15
1923,1987,Titus 3:1; F 1:12
1924,1987,John 7:15–17; Moses 6:59
1925,1987,Mark 8:34–37
1926,1987,of 8:25
1927,1987,Mosiah 2:17; D&C 64:23; Alma 8:19–21; Luke 12:48
1928,1987,Mosiah 15:5; Jacob 3:1; Mosiah 16:9; Alma 5:33–34; Ether 12:41; Omni 1:26; Mosiah 4:9; Mosiah 16:10; Jacob 3:2; Mosiah 5:12; Alma 37:36–37; Mosiah 5:8; Mosiah 29:12; Mosiah 18:9; Ether 3:12; Alma 31:38
1929,1987,Moses 3:23; Moses 5:4; Mark 10:8; Moses 5:7; D&C 38:1; Moses 5:12; D&C 29:1; Moses 1:39; D&C 132:19; Moses 5:2; Moses 5:5–6; D&C 75:5; D&C 128:12; Moses 3:25; D&C 39:1; Moses 5:1; Alma 37:37; Moses 3:22; D&C 49:16; Moses 4:26; Moses 5:5
1930,1987,D&C 138:56; D&C 3:7; John 21:15; D&C 121:45; D&C 84:38; Alma 5:16
1931,1987,Alma 32:27–43; D&C 121:7; D&C 42:45; Mosiah 18:9; D&C 50:5
1932,1987,Alma 31:35; D&C 6:23; D&C 25:13; D&C 68:6; Mosiah 4:3; Mosiah 4:13–15; Mosiah 4:29–30; John 13:34; D&C 18:15; D&C 128:19; Job 38:7; Mosiah 18:8–9
1933,1987,Alma 12:24; D&C 76:22; Alma 11:43–44
1934,1987,Acts 1:8; D&C 76:23; Job 14:14; Job 19:25–26; Luke 24:30; Luke 8:3; John 2:19–21; John 20:26–28; Acts 7:55; D&C 130:22; Moses 1:39; John 11:25–26; Luke 24:50–51; D&C 110:2; Mosiah 3:16; H 1:17; John 20:29; John 5:25; Luke 24:42–43; John 11:25; Acts 9:4–5; John 10:17–18; Mark 16:1; John 20:16–17; John 21:1–24; Alma 11:43; Mark 16:19
1935,1987,Enos 1:1; Mosiah 4:29–30; D&C 107:3; Mosiah 18:9; John 3:5; Mosiah 5:7; D&C 84:22
1936,1987,Alma 29:3; Mosiah 4:27; Moses 1:39; Luke 5:16; Alma 13:28; D&C 88:77; Alma 29:1
1937,1987,Luke 9:61–62; Alma 58:40; D&C 1:30; D&C 76:66
1938,1987,James 5:16; D&C 22:1; D&C 66:2
1939,1987,Moses 1:26; Moses 6:68; Mosiah 7:33; Mosiah 2:41; Moses 1:4; Mosiah 16:8; D&C 1:16; Moses 1:6; D&C 9:1; Moses 1:16; Alma 12:30; Moses 1:25
1940,1987,Alma 34:34; John 17:3
1941,1987,Alma 32:37; D&C 67:13; D&C 98:23; D&C 107:30; Moses 1:39; D&C 24:8; D&C 31:9; D&C 59:2; D&C 54:10; D&C 4:6
1942,1987,Jacob 2:18–19; Jacob 2:13–14; Jacob 2:17
1943,1987,D&C 20:70; D&C 107:18; Mark 10:16; D&C 107:53; James 5:14–15; Mark 6:13; Alma 10:7–11; D&C 68:4; D&C 75:19; D&C 24:13; D&C 42:43; D&C 66:9; D&C 1:38
1944,1987,Moroni 10:4; D&C 14:7; D&C 121:45; D&C 84:40; D&C 128:21; John 15:5; D&C 84:33
1945,1987,Alma 37:6; D&C 18:10; D&C 64:29; D&C 128:22; D&C 64:33
1946,1987,D&C 59:8; D&C 121:45; Mosiah 3:19; Alma 37:47; Alma 12:14–15
1947,1987,Mosiah 18:19; D&C 93:45; D&C 20:51; D&C 20:53; Mosiah 23:14; Jacob 1:18–19; D&C 64:33
1948,1987,Luke 10:37; Luke 10:29; Luke 10:30–35; D&C 38:24
1949,1987,D&C 41:2; John 14:15; D&C 38:27
1950,1987,Luke 15:11–12; Luke 15:25–32; D&C 122:7; Luke 15:17–20
1951,1987,Alma 39:11; Acts 9:6; Alma 37:35; Job 32:8; Acts 9:4–5
1952,1987,Mosiah 3:7; Luke 22:44; D&C 64:16; Luke 15:32; Mark 14:50; Mosiah 3:18–19; D&C 20:22; Jude 1:10; D&C 121:8; D&C 115:5; D&C 133:48; Alma 7:11–12; D&C 19:16; D&C 133:58; Luke 14:28; Mark 15:34; Luke 9:23; Acts 17:21; D&C 19:18; D&C 1:35; D&C 122:7; D&C 27:17; Jacob 2:3; Luke 21:25; Jacob 2:9; D&C 45:27; Moses 4:6; Alma 11:41; D&C 122:4
1953,1987,Ether 12:3–4
1954,1987,Alma 31:32–35; Mosiah 28:3; Luke 15:8–10; Luke 15:11–32; Luke 15:4–7; Jude 1:22; D&C 18:10; D&C 64:10
1955,1987,about 6:15; about 6:30; Mosiah 3:5; John 15:10–12; James 4:17; John 3:35–36; Jacob 7:5; at 7:30; Jacob 7:13; D&C 64:33
1956,1987,D&C 59:6; D&C 106:5; D&C 84:46; Moses 1:39; D&C 59:23; D&C 93:23; D&C 76:24; John 17:13; Alma 39:1–13; D&C 68:25
1957,1987,Alma 31:5; Alma 5:26; D&C 1:37; Alma 22:12–14; Alma 5:7; D&C 1:30; Alma 5:61; D&C 52:9; Alma 5:45–46; Alma 5:12–14; D&C 110:11; Alma 34:9; D&C 1:4; D&C 135:6; Alma 5:5–55; D&C 5:10; Alma 34:8; D&C 135:3; Mosiah 18:19
1958,1986,D&C 20:9; Jacob 1:3; D&C 19:26; D&C 20:15; D&C 20:14; D&C 42:12; Jarom 1:2; D&C 20:8; D&C 6:12; D&C 20:10; D&C 84:85; Enos 1:15–16; D&C 17:6; D&C 84:54; D&C 20:11
1959,1986,Mark 1:27; Luke 18:18; Luke 6:35; Luke 6:29; Luke 6:27–28; D&C 59:9; Luke 22:34; D&C 59:23; Luke 6:26; D&C 59:13; Luke 6:34–37
1960,1986,Jacob 3:1; D&C 19:29; Micah 7:7; Alma 37:37; Micah 7:2; Micah 7:3
1961,1986,D&C 121:41; D&C 122:4; Doctrine and Covenants 122:4
1962,1986,D&C 93:36; D&C 68:27; Mark 10:14
1963,1986,D&C 82:19; Moses 5:34; Moses 4:25; Moses 5:50; Moses 5:31; Moses 5:29; Moses 5:33; D&C 33:1; D&C 82:14
1964,1986,D&C 18:15
1965,1986,D&C 19:38; Alma 37:35
1966,1986,Moses 1:33; Alma 13:12; D&C 88:47; Moses 7:30
1967,1986,D&C 15:6; Acts 2:14; Mosiah 18:10; D&C 50:21; Luke 9:2
1968,1986,Luke 10:29; Luke 10:36; Luke 10:30–35; Luke 10:25–28
1969,1986,Moses 4:4
1970,1986,John 17:3
1971,1986,Mosiah 17:20; Mosiah 11:20; D&C 135:4
1972,1986,D&C 20:59; D&C 27:15
1973,1986,John 17:3; D&C 131:6; D&C 121:45; D&C 88:118; D&C 42:23; D&C 59:6; D&C 101:16
1974,1986,John 21:12–13; John 17:3; Acts 5:3–4; F 1:1; John 1:1–2; John 14:26; John 3:16; D&C 130:22; Moses 1:39; John 4:24; D&C 76:22; John 17:20–21; H 1:17
1975,1986,Alma 12:28–30; Jacob 4:8; D&C 101:32; D&C 128:20; Alma 37:8; D&C 93:24; Mosiah 1:5; John 5:46–47; Alma 22:12–14; Alma 19:34; Alma 18:36–39; Ether 13:2–14; Moses 1:39; D&C 121:28; Alma 12:29; Alma 12:30–33; Alma 39:18–19; Jacob 4:12; Luke 1:78; Moses 7:62–63; Mosiah 5:13; Ether 6:12; D&C 107:53; Jacob 6:8–13; Jacob 4:13; Mosiah 10:14; D&C 128:18; Ether 1:3; Alma 12:28–29; John 5:39; Ether 4:7; Omni 1:17; Luke 21:25; Alma 9:21; Mosiah 13:33–35; D&C 88:47; Mosiah 26:1–3; F 1:9; D&C 133:26; D&C 116:1; Moses 7:18
1976,1986,At 7:30
1977,1986,Mosiah 2:12
1978,1986,Alma 37:38–40
1979,1986,D&C 89:21; Alma 29:9; D&C 93:33; Job 38:7; Alma 13:22; Job 33:26; D&C 89:1; Mosiah 3:3; Acts 2:28; D&C 128:23; D&C 88:124; D&C 75:5; Luke 2:10; D&C 138:51; Mosiah 2:21; D&C 128:19; Luke 3:6; Alma 34:21; Alma 45:1; Mosiah 2:41; Alma 37:37; D&C 101:23
1980,1986,Moses 1:39
1981,1986,Ether 12:6; Ether 12:5
1982,1986,Mosiah 27:14; Alma 36:16–18
1983,1986,D&C 58:42; Luke 16:31
1984,1986,Moses 7:61; D&C 1:37; D&C 5:10; Moses 7:62; D&C 1:12; D&C 135:6; D&C 1:35; D&C 1:2
1985,1986,Alma 39:9; 2 Nephi 31:20
1986,1986,Ether 2:25; F 1:13; Ether 2:19; Ether 2:23; Ether 2:24
1987,1986,D&C 6:20
1988,1986,Mosiah 5:2; D&C 121:7; John 14:1; Mosiah 3:7; D&C 122:7; D&C 121:1
1989,1986,D&C 38:39; D&C 42:12; D&C 1:28; D&C 61:2; Alma 13:28; D&C 58:41; D&C 33:16; D&C 84:57; Alma 4:19; D&C 25:14; D&C 112:10; Alma 60:23; D&C 64:24; D&C 6:9; John 4:14; D&C 42:40; Mosiah 4:10; D&C 23:1; D&C 29:9; D&C 84:58; Alma 39:9; Alma 39:5; D&C 84:56; D&C 25:12; D&C 11:9; Jacob 5:66
1990,1986,D&C 21:7; D&C 107:24; D&C 21:4; D&C 107:22
1991,1986,D&C 58:42; Alma 26:4; Alma 38:8–9
1992,1986,D&C 107:23; D&C 107:99; D&C 112:14; D&C 88:77; D&C 107:33; John 5:39
1993,1986,D&C 107:23; Job 14:14; Acts 26:8; Luke 24:6; Mark 8:31; John 14:19; Acts 2:36; Mark 16:6; Acts 3:14–15; Acts 13:29–31; Acts 5:32; Luke 24:11; Acts 17:31; John 2:19; John 11:25
1994,1986,D&C 45:57; D&C 104:17; D&C 45:59; Alma 29:4; Mosiah 4:26; D&C 78:14
1995,1986,Faith 6:7; aside 3:00
1996,1986,D&C 56:16; James 2:1–9; Luke 16:19–31; D&C 44:6; Omni 1:6; Luke 18:22; Acts 6:1–6; Mosiah 18:8–10; Jarom 1:9; Alma 32:2–6; Alma 9:13; Acts 2:44–45; D&C 56:18; Alma 36:1; Alma 1:29–31; Acts 4:32; Mosiah 1:7; D&C 42:30; Ezra 6:14; Mosiah 2:22; D&C 83:2; D&C 35:15; Mosiah 4:16–27; D&C 42:42; Acts 11:27–30; D&C 38:35; D&C 56:17; Alma 48:15; D&C 104:14; Alma 38:1; Luke 14:12–14; Ruth 2:7; Alma 37:13; Alma 34:28
1997,1986,Mosiah 4:19–20; D&C 82:19; Jacob 2:3; Jacob 1:10; Mosiah 4:24; Mosiah 25:11; D&C 78:3; Alma 34:28; Moses 7:18
1998,1986,Alma 17:3–4; Luke 4:8; Mosiah 4:26; Luke 4:1–2; Mosiah 18:8–9
1999,1986,D&C 76:23; Moses 1:4–6; Luke 15:11–32; Alma 13:3; Moses 6:48; Acts 5:28; Alma 26:16; Job 38:4–7; D&C 93:24; H 1:14–20; Alma 13:28; Moses 6:63; D&C 93:38; Alma 26:11; D&C 93:13; Ether 12:3; Alma 7:23; Mosiah 23:21; Mosiah 3:19; Alma 13:3–5; D&C 133:59; Moses 7:17–19; Moses 1:40–41; Mosiah 5:13; Moses 5:58–59; D&C 107:53; D&C 121:46; Jacob 4:13; Moses 6:53–54; Moses 1:1–2; Acts 23:11; John 17:7; D&C 93:29; Moses 6:62; F 1:2; Mosiah 13:9; John 1:3
2000,1986,D&C 107:99; John 21:22; D&C 38:27; Moses 4:2
2001,1986,Jacob 1:19
2002,1986,D&C 18:15; Alma 56:41–56; Alma 53:10–23; D&C 38:42; Alma 39:9
2003,1986,F 1:13; D&C 20:1; John 17:3; John 15:16; D&C 88:118; D&C 93:36; D&C 89:18
2004,1986,Alma 7:21; Mosiah 3:17; Moses 6:52; John 3:16; D&C 115:4; Acts 3:6; D&C 136:21; F 1:13; James 1:19; John 14:13; D&C 84:66; Mosiah 13:15; Acts 4:12; D&C 63:64; D&C 107:3; James 3:6; D&C 38:42; Ether 3:13–14; John 15:16; Luke 11:2; Mark 16:17–18; D&C 63:61; Alma 12:14
2005,1986,Alma 37:33; Luke 2:10; Alma 42:16; Mosiah 2:41; Alma 41:11; Alma 41:4; Alma 41:10; Alma 41:5; John 15:10–11; Luke 9:24
2006,1986,M 1:5; Jacob 1:2–4; Jacob 3:13; John 10:16; Ether 15:33; Mosiah 1:5
2007,1986,Luke 7:11–15; Alma 17:2–3; Mosiah 4:26; D&C 52:40
2008,1986,D&C 68:5; Alma 41:10; John 16:33; D&C 68:6
2009,1986,Alma 18:17; Alma 18:10; Alma 18:18; Alma 17:23; Alma 17:29
2010,1986,Alma 17:2; James 1:22; D&C 1:11
2011,1986,D&C 84:54; D&C 38:27
2012,1986,Alma 31:5; Jacob 2:8; Luke 12:48; Acts 20:29; 2 Tim 3:13; D&C 1:35; M 1:37; D&C 84:54
2013,1985,Alma 4:20; Mosiah 27:25–26; Alma 5:26; Mosiah 5:2; Alma 4:19; Alma 37:36; John 14:6; Alma 36:23–26; James 2:19; John 5:30; Alma 5:14; Mosiah 18:9; D&C 6:36; Ether 12:41; Luke 17:33; Acts 9:6; Alma 4:10; John 3:3; Mark 5:7; John 8:29
2014,1985,D&C 124:126; D&C 134:10; Mark 9:24; John 10:10
2015,1985,John 3:16; John 13:34
2016,1985,Mosiah 2:17; John 13:34
2017,1985,Moses 1:35; D&C 121:7; D&C 121:33; D&C 91:5; D&C 122:9; Jude 1:6; Jacob 4:13; Moses 1:39; Mosiah 3:19; Alma 13:3–5; D&C 121:34; John 9:2; D&C 93:24; D&C 93:29; Job 38:7; D&C 121:32
2018,1985,Luke 23:46; Luke 18:22; Ether 2:23; Ether 3:9–10; Ether 3:8; Luke 22:43; John 19:25–27; Luke 23:39–43; D&C 138:16; Ether 3:7; John 17:24; John 20:17; Ether 3:12; Ether 3:9; D&C 122:7; D&C 20:77; Ether 2:22; Ether 3:16; John 17:4–5
2019,1985,John 1:46; John 15:18–20; Luke 18:22; D&C 121:37; Luke 6:26; John 15:19
2020,1985,John 17:3; Acts 3:21; Amos 3:7; Moses 1:39; John 16:13
2021,1985,D&C 88:79; D&C 88:80
2022,1985,D&C 53:7; Alma 32:13; Alma 36:4; D&C 122:8; D&C 84:33; Alma 38:2; D&C 18:22; D&C 14:7; D&C 67:10; D&C 89:3; D&C 59:10; Mosiah 3:19; Alma 38:12; Luke 22:42; John 16:33; D&C 20:25; D&C 88:15; D&C 20:29; Omni 1:26; Alma 11:43; Alma 38:9; D&C 10:69; Alma 5:18; D&C 89:4; D&C 29:35; Mark 13:13; D&C 11:28
2023,1985,D&C 76:1; D&C 112:10; John 14:15; Mark 12:31; John 15:13
2024,1985,Enos 1:1; Alma 38:2; Mosiah 1:6; Alma 39:11; Omni 1:17; Mosiah 1:4; Mosiah 1:3; Mosiah 24:5; Enos 1:3; Alma 36:26; Alma 41:10; Mosiah 1:2; Alma 39:4; Alma 36:3; Mosiah 1:5; Alma 34:9; Alma 36:17; Mosiah 1:7
2025,1985,D&C 88:47
2026,1985,D&C 84:40; D&C 121:36
2027,1985,D&C 1:11; D&C 84:35; D&C 84:34; D&C 84:43; D&C 84:38; D&C 107:99; D&C 84:44; Jacob 1:19; D&C 84:33; D&C 1:38
2028,1985,D&C 89:18
2029,1985,Moses 1:39; D&C 10:43; D&C 124:28; John 3:5
2030,1985,D&C 29:34; D&C 19:16; Luke 10:38–42; D&C 88:68; James 4:4; D&C 88:67; D&C 14:7; D&C 98:3; John 19:24; Luke 23:34; Alma 5:37
2031,1985,Alma 41:9–10; John 13:34–35
2032,1985,Alma 39:11; D&C 5:2; Alma 32:27; Alma 32:28; D&C 1:17; D&C 122:1
2033,1985,Luke 24:36; Luke 2:14; D&C 59:23; D&C 109:54; D&C 88:125; Luke 2:52
2034,1985,D&C 88:119; D&C 109:8; D&C 95:7; D&C 88:76; D&C 59:13
2035,1985,Alma 5:15; D&C 121:7; Alma 34:32; Mosiah 3:17; Mosiah 2:21; Alma 34:14–16; Luke 22:42; John 15:13; D&C 122:4
2036,1985,D&C 6:32; James 1:5; H 1:19; D&C 38:32; D&C 110:11; D&C 110:1; D&C 76:40
2037,1985,D&C 78:14; D&C 1:30; H 1:19–20; D&C 1:31; Acts 3:21; Mark 16:16; H 1:19; H 1:18; F 1:5; D&C 1:20
2038,1985,D&C 89:3
2039,1985,Acts 2:17–18; James 5:14–15; D&C 88:118; D&C 84:46; D&C 88:77; Acts 10:38
2040,1985,D&C 20:77; D&C 88:68; D&C 88:63; D&C 88:64; D&C 93:1
2041,1985,D&C 88:63
2042,1985,Alma 32:18–43; Mosiah 4:27; D&C 88:63
2043,1985,D&C 20:77; Malachi 3:10; Mosiah 2:41; D&C 88:63; John 13:17; Mosiah 2:22; D&C 11:9
2044,1985,D&C 103:8; D&C 88:81; D&C 84:56; Mark 16:15; D&C 38:40; D&C 4:4; D&C 82:3; D&C 82:14
2045,1985,Luke 23:11; D&C 20:21; Luke 22:63–65; Luke 23:44–45; John 20:1; John 18:24; Mosiah 3:7; Luke 22:44; Mosiah 3:9; D&C 93:17; Luke 22:47–48; Luke 23:7–8; John 19:1–3; from 9:00; Luke 22:43; Acts 2:27; John 18:28–29; to 3:00; D&C 19:18; Mosiah 15:5; D&C 18:36; Luke 23:35–37; John 19:30; Alma 34:16–18; Acts 13:36–37; Luke 22:52–53; John 18:13
2046,1985,Luke 18:20; D&C 9:13; Omni 1:6; Jarom 1:9; D&C 132:36; Alma 9:13; Mark 10:19; Alma 36:1; Mosiah 2:31; D&C 42:18; Mosiah 13:21; Mosiah 1:7; Job 36:11; Alma 36:30; James 2:11; Ezra 6:14; Mosiah 2:22; Alma 45:6–8; Alma 48:25; Alma 50:20; Alma 48:15; D&C 104:14; Alma 14:11; D&C 59:6; Alma 37:13; Alma 38:1
2047,1985,D&C 45:56; John 8:12; at 8:00; Luke 18:20–25
2048,1985,Luke 2:46; Luke 22:19; Alma 34:10; Luke 22:20; Luke 2:47; Luke 22:11; John 6:35
2049,1985,Enos 1:1; D&C 131:1; D&C 50:44; D&C 93:40; D&C 49:15
2050,1985,Luke 18:22; Luke 5:4; John 8:3–11
2051,1985,D&C 59:1; D&C 107:25; John 17:3; Acts 4:31; Job 19:25–27
2052,1985,Mosiah 12:21
2053,1985,D&C 41:2; D&C 41:3; D&C 41:9
2054,1985,Luke 24:29; John 20:15–16; Job 14:14; Luke 24:6; Job 19:25–26; John 7:17; John 20:25; John 14:6; Luke 24:39–40; H 1:17; Ether 12:4; Luke 24:16; Luke 24:12; Luke 24:11; John 20:3–10; Alma 11:42–45; John 13:35; D&C 110:3; D&C 76:22
2055,1985,D&C 124:45; D&C 20:65; Acts 26:26; F 1:5; D&C 42:11
2056,1985,Matthew 21:28–31
2057,1985,Mosiah 15:28; John 4:10
2058,1985,D&C 50:26; about 6:30; Matthew 22:37–40; Matthew 23:12
2059,1985,D&C 121:37; D&C 58:27; D&C 88:118
2060,1985,Luke 23:21; Job 14:14; Luke 23:46; Luke 24:5; D&C 76:22; D&C 19:18; Luke 23:34; Luke 2:52
2061,1985,John 20:19; Mark 16:7; Luke 24:6; John 20:1–18; John 21:25; Luke 24:9–11; Acts 1:3; John 19:38–42; Mark 16:6; John 20:25–29; D&C 76:19; John 11:25–26; John 4:25–26; Luke 24:13–48; H 1:17
2062,1985,D&C 45:71; John 1:41
2063,1985,Mark 10:42–45; Mosiah 4:24
2064,1985,Mark 1:18; Luke 1:37; Alma 29:4; John 12:27; Luke 18:22–23; Alma 13:28; Mark 10:21–22; Luke 1:38; Job 38:7; Alma 7:23; Moses 1:10; Mosiah 23:21; Mosiah 3:19; Mark 14:33; Moses 7:63; D&C 101:16; Luke 22:43; Alma 7:11–12; Mark 10:27; Luke 18:27; D&C 136:31; Jacob 4:13; D&C 45:51; Moses 6:32; D&C 59:5; D&C 121:42; Mark 14:35–36; Mark 10:22; John 12:42–43; D&C 67:2; D&C 121:41
2065,1985,Mosiah 13:23; Mosiah 18:8–9
2066,1985,D&C 18:27; Mosiah 5:9; D&C 20:37; Alma 9:27; Mosiah 26:24; Mosiah 3:17; Acts 5:41; D&C 115:4; D&C 88:4; D&C 124:39; Alma 5:48; Mosiah 15:12; D&C 107:23; D&C 105:33; D&C 14:7; D&C 93:19; Alma 5:38; Alma 36:23–26; D&C 18:21; D&C 93:22; Luke 10:17; D&C 109:26; Acts 4:10; D&C 18:25; Alma 5:14; Mosiah 5:8; Mosiah 15:11; D&C 20:77; D&C 59:9; John 17:3; Alma 11:40; Alma 46:15; D&C 76:55; Ether 3:14; D&C 63:61; Mosiah 5:7; D&C 109:2
2067,1985,H 1:33
2068,1984,Alma 23:6; F 1:8; Alma 26:3; D&C 84:57; D&C 5:10; D&C 20:14; D&C 42:12; D&C 20:8; D&C 20:17; Alma 18:22–39; D&C 82:14; D&C 20:11
2069,1984,Luke 24:1–9; Luke 3:23–38; D&C 128:21; Mosiah 23:21; Mosiah 23:23; John 20:1–10; H 1:17; Alma 26:11–12; D&C 133:58; D&C 98:12; D&C 1:30; D&C 38:30; D&C 1:19; Luke 23:12; Mark 16:1–8; Acts 24:5; Acts 15:2; Luke 11:53–54; D&C 14:9
2070,1984,Mosiah 24:12; D&C 81:5; D&C 107:23; D&C 14:7; D&C 4:2; D&C 1:16; D&C 64:34; Mosiah 2:17; Alma 18:32; D&C 58:27; Alma 1:16; D&C 6:6; D&C 6:16; Luke 5:31–32; Mosiah 2:38; F 1:5; Alma 12:14; John 21:16–17
2071,1984,D&C 62:3; D&C 20:77; D&C 18:10; D&C 84:61
2072,1984,D&C 59:9; Mark 2:27; Mark 14:21; Moses 5:4–5; Luke 6:45–46; D&C 6:12; Moses 5:6–9; Moses 5:10–11
2073,1984,Luke 15:24; D&C 121:7; F 1:13; D&C 82:10; D&C 122:8; Mark 13:13; D&C 121:1
2074,1984,D&C 50:26; Mosiah 4:15; Luke 17:33
2075,1984,D&C 121:38; Alma 8:18; Alma 8:1–17; Alma 8:19–32
2076,1984,Mosiah 15:28; D&C 121:34; D&C 121:41
2077,1984,Luke 9:61–62; D&C 6:2; Alma 5:14
2078,1984,D&C 130:21; D&C 121:36; D&C 42:61; Alma 37:37; D&C 121:37; D&C 132:19; John 18:37; Alma 24:18
2079,1984,Mark 4:36–41; Mark 4:40; John 16:33; John 20:19; John 14:27
2080,1984,D&C 49:15; D&C 121:41; D&C 107:1
2081,1984,Moses 1:39; Luke 10:25–37
2082,1984,D&C 20:77; Amos 3:7; D&C 107:85; D&C 107:86; James 1:22; D&C 107:87
2083,1984,D&C 38:30
2084,1984,Acts 4:12; Luke 23:34; Acts 10:38; James 1:5
2085,1984,John 9:3; John 9:1–3; Alma 11:43; Titus 1:2; Job 38:7; D&C 68:25
2086,1984,Ether 4:12; D&C 131:6; John 8:12–14; D&C 93:36; D&C 130:18; D&C 93:24; Luke 6:43–44; D&C 88:66; D&C 93:2; H 1:25; D&C 88:67; Alma 57:21
2087,1984,Alma 61:14
2088,1984,D&C 88:75; John 10:34–36; Acts 17:29; Moses 2:12; D&C 76:94; Job 32:8
2089,1984,James 1:12–13; D&C 59:6
2090,1984,James 1:12–13; D&C 59:6
2091,1984,Job 19:25; John 13:35; Job 19:26; D&C 122:1; D&C 1:38
2092,1984,D&C 25:16; D&C 25:13; D&C 25:8; D&C 25:10; D&C 25:15; D&C 25:4; D&C 25:14; D&C 25:3; D&C 25:5; D&C 25:12; Alma 37:47; D&C 25:7; D&C 25:2
2093,1984,Mosiah 17:2–4; D&C 97:21; Mosiah 18:8–10; Mosiah 18:9; Mosiah 18:21; Mosiah 18:8–9
2094,1984,Mosiah 5:7; Mosiah 18:11; Mosiah 18:8–9
2095,1984,D&C 19:35; D&C 25:13; D&C 93:40; D&C 88:125; D&C 68:25; D&C 98:10; D&C 98:6; D&C 88:123; D&C 14:7; D&C 38:24; D&C 98:11; D&C 59:10; D&C 24:8; Mosiah 4:21; D&C 107:22; D&C 128:22; D&C 88:124; D&C 59:21; D&C 88:118; D&C 89:5; James 1:27; D&C 76:51; D&C 59:5; D&C 61:36; D&C 119:4; D&C 121:45; D&C 59:6; D&C 64:9; D&C 11:22; D&C 51:9
2096,1984,Alma 34:32; Luke 10:42; Psalms 8:4–5
2097,1984,Moses 1:39; D&C 50:29; D&C 68:28
2098,1984,Mark 1:1; John 1:29; Luke 2:21; Luke 1:30–31
2099,1984,James 1:5–6; D&C 88:118; D&C 88:119; D&C 132:8
2100,1984,Jacob 4:12; Alma 36:15; Moses 7:41; Alma 24:14; John 7:17; Alma 42:5; John 12:42–43; Moses 6:58; Moses 1:39; Alma 36:22; Alma 36:18; Mosiah 3:9; Alma 34:9; Alma 36:17
2101,1984,D&C 38:30; D&C 82:10; Mosiah 2:17; Alma 37:47
2102,1984,Moses 7:60
2103,1984,D&C 119:1; D&C 68:28; John 14:26; D&C 133:53; Alma 37:8; D&C 133:52; D&C 68:25; D&C 138:56; Mosiah 4:14; D&C 131:1; D&C 132:63; Mosiah 4:15; D&C 132:19; D&C 88:119; D&C 42:30; Mosiah 4:14–15; Mosiah 2:5; Alma 12:30; D&C 49:15; Alma 34:21; Jacob 2:17; D&C 84:42
2104,1984,D&C 110:11
2105,1984,Alma 13:1; Alma 13:3–4; Alma 13:9
2106,1984,D&C 18:15
2107,1984,Alma 4:6; D&C 19:22; John 21:15–17; Acts 10:9–16
2108,1984,D&C 133:8; Alma 26:11; Alma 26:3; D&C 1:30; D&C 63:37; D&C 18:15; Luke 10:2
2109,1984,D&C 119:4; Alma 29:1
2110,1984,D&C 20:2; D&C 107:23; Luke 6:12–13
2111,1984,Mosiah 3:18
2112,1984,John 8:32; D&C 18:22; James 5:14; D&C 93:36; Luke 22:42; James 3:16–17; Mosiah 3:19; Moses 1:39; Jacob 4:14; D&C 58:43; John 4:10; Luke 23:34; D&C 89:18
